budget,log_budget,popularity,log_popularity,vote_average,vote_count,log_vote_count,runtime,release_year,release_month,release_quarter,release_dow,genre_count,prod_company_count,cast_size,star_power_count,season_winter,season_spring,season_summer,season_fall,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Adventure,genre_Crime,genre_Science Fiction,genre_Horror,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,pc_Warner_Bros.,pc_Universal_Pictures,pc_Paramount_Pictures,pc_Twentieth_Century_Fox_Film_Corporation,pc_Columbia_Pictures,pc_New_Line_Cinema,pc_Metro-Goldwyn-Mayer_(MGM),pc_Touchstone_Pictures,pc_Walt_Disney_Pictures,pc_Relativity_Media
165000000.0,18.92145603792546,62.341073,4.14853398128908,7.1,4570.0,8.427487278331744,108.0,2012.0,11.0,4.0,3.0,4,1,66,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165000000.0,18.92145603792546,47.323228,3.8779123560309907,6.4,1474.0,7.29641326877392,100.0,2004.0,11.0,4.0,2.0,4,3,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165000000.0,18.92145603792546,48.775723,3.9075273752089066,4.9,2491.0,7.820840879907344,120.0,2016.0,6.0,2.0,2.0,3,4,67,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165000000.0,18.92145603792546,67.263269,4.223371832750837,7.5,4227.0,8.349484346990128,98.0,2010.0,3.0,1.0,4.0,4,3,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200000000.0,19.11382792951231,69.405188,4.254266953630606,5.9,2143.0,7.670428522190693,109.0,2003.0,7.0,3.0,2.0,3,6,14,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
170000000.0,18.951309000896888,143.34728766999996,4.97222211597744,7.9,7486.709999999994,8.921018288774976,121.0,2014.0,7.0,3.0,2.0,3,4,80,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000000.0,18.92145603792546,143.34728766999996,4.97222211597744,8.1,7486.709999999994,8.921018288774976,169.0,2014.0,11.0,4.0,2.0,3,5,36,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
160000000.0,18.8906843794481,143.34728766999996,4.97222211597744,8.1,7486.709999999994,8.921018288774976,148.0,2010.0,7.0,3.0,2.0,5,3,29,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15000000.0,16.52356082573315,9.476999,2.3491822829236533,6.5,143.0,4.969813299576001,120.0,2016.0,7.0,3.0,4.0,5,2,49,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209989999.9999998,19.16257047326243,108.849621,4.699112348665359,7.0,7486.709999999994,8.921018288774976,169.0,2012.0,11.0,4.0,0.0,3,4,30,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38000000.0,17.453096744006448,6.909942,2.068120449262161,6.6,3428.0,8.14002395246292,106.0,2001.0,6.0,2.0,4.0,3,4,30,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,60.269279,4.11527855908223,7.3,3292.0,8.099554282376364,166.0,2008.0,11.0,4.0,0.0,5,3,37,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
160000000.0,18.8906843794481,3.195174,1.4339348170089234,7.1,5181.0,8.552946361122055,132.0,2011.0,5.0,2.0,1.0,3,9,41,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
160000000.0,18.8906843794481,127.284427,4.854249884675382,6.6,3984.0,8.290292591224315,137.0,2015.0,11.0,4.0,2.0,3,3,51,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,35.580815,3.599523922648916,5.8,1470.0,7.293697720601438,109.0,2010.0,7.0,3.0,1.0,5,5,14,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160000000.0,18.8906843794481,21.133748,3.0971035025785407,5.5,583.0,6.369900982828227,99.0,2006.0,5.0,2.0,4.0,4,6,14,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170000000.0,18.951309000896888,56.268916,4.047757998341177,6.5,1725.0,7.453561871643373,113.0,2016.0,5.0,2.0,2.0,1,5,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160000000.0,18.8906843794481,42.986467,3.783882018427649,6.0,2278.0,7.731492029245684,93.0,2007.0,5.0,2.0,3.0,5,2,41,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160000000.0,18.8906843794481,63.148529,4.161201160167401,6.3,2268.0,7.727094484779841,123.0,2016.0,5.0,2.0,2.0,3,4,47,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
155000000.0,18.858935681335133,143.34728766999996,4.97222211597744,5.8,3631.0,8.197538739721184,126.0,2015.0,6.0,2.0,1.0,4,3,32,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155000000.0,18.858935681335133,49.661984,3.9251758068544462,6.2,1514.0,7.323170717943469,113.0,2010.0,8.0,3.0,4.0,3,3,19,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000000.0,18.757152987716434,34.20669,3.5612361213637245,6.6,1791.0,7.491087593534876,183.0,2001.0,5.0,2.0,0.0,3,2,101,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
150000000.0,18.826145858727198,25.468493,3.2759550822420254,6.6,4040.0,8.304247465078474,144.0,2007.0,6.0,2.0,2.0,3,9,38,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155000000.0,18.858935681335133,39.019229,3.6893600636026913,5.6,927.0,6.833031732786201,175.0,2004.0,11.0,4.0,6.0,6,8,51,2,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,78.144395,4.371273968911125,7.4,5494.0,8.611593866837723,138.0,2007.0,6.0,2.0,3.0,4,2,80,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,101.250416,4.6274248633742925,7.5,5608.0,8.632127729508337,157.0,2005.0,11.0,4.0,5.0,3,3,65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,56.758411,4.056268983818342,6.2,2961.0,7.993619994827744,92.0,2008.0,7.0,3.0,1.0,2,7,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
150000000.0,18.826145858727198,70.867401,4.274822768310819,6.9,4853.0,8.487558386286548,101.0,2007.0,12.0,4.0,4.0,5,6,13,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,53.905592,4.005615201251816,6.7,3624.0,8.195609567288775,115.0,2005.0,7.0,3.0,2.0,4,6,32,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,65.677399,4.199866049923233,7.5,4369.0,8.382518288089635,111.0,2007.0,6.0,2.0,4.0,4,2,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
150000000.0,18.826145858727198,115.040024,4.753935166078414,7.5,7359.0,8.903815211722922,140.0,2005.0,6.0,2.0,4.0,3,6,113,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,44.141021,3.8097913896537543,6.2,1810.0,7.501634457883413,89.0,2008.0,10.0,4.0,3.0,2,1,42,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,81.781591,4.416205705754157,5.9,1971.0,7.586803535162581,105.0,2009.0,5.0,2.0,2.0,5,6,42,4,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150000000.0,18.826145858727198,5.954334,1.9393650623431131,6.2,4021.0,8.299534570332597,107.0,2009.0,4.0,2.0,1.0,4,8,63,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150000000.0,18.826145858727198,73.313918,4.308298255850111,6.4,3096.0,8.038189179973203,129.0,2003.0,11.0,4.0,2.0,4,4,22,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,143.34728766999996,4.97222211597744,7.3,5295.0,8.574707097616844,102.0,2013.0,11.0,4.0,2.0,3,2,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
150000000.0,18.826145858727198,70.78591,4.27368821724236,6.7,3443.0,8.144388865547622,138.0,2003.0,5.0,2.0,3.0,4,5,74,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170000000.0,18.951309000896888,99.499595,4.610153697640264,6.8,4755.0,8.467162257810672,112.0,2013.0,10.0,4.0,1.0,3,1,43,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,143.34728766999996,4.97222211597744,7.2,7486.709999999994,8.921018288774976,120.0,2015.0,5.0,2.0,2.0,4,3,60,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,67.447636,4.2260690149802915,6.5,2129.0,7.6638772587034705,138.0,2009.0,5.0,2.0,2.0,2,4,47,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
150000000.0,18.826145858727198,86.493424,4.47156363625363,6.6,6525.0,8.783549477153265,115.0,2011.0,4.0,2.0,3.0,3,1,32,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,41.845878,3.7576094443839816,6.3,1750.0,7.467942332285852,98.0,2008.0,11.0,4.0,4.0,4,1,16,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,26.710398,3.3218077218175712,5.1,510.0,6.236369590203704,88.0,2009.0,7.0,3.0,1.0,5,3,21,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150000000.0,18.826145858727198,44.927635,3.827067005612018,5.5,1431.0,7.266827347520591,99.0,2012.0,3.0,1.0,1.0,1,5,18,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,50.306728,3.9378218936747675,5.7,2320.0,7.749753406274437,113.0,2012.0,5.0,2.0,1.0,2,7,25,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,114.522237,4.749463039569213,7.1,3224.0,8.078688229229872,131.0,2015.0,7.0,3.0,3.0,3,7,75,2,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000000.0,18.826145858727198,21.214571,3.100748424925242,5.5,549.0,6.309918278226516,102.0,2010.0,2.0,1.0,3.0,3,3,14,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
150000000.0,18.826145858727198,29.332905,3.412233096869919,5.7,1171.0,7.066466970136958,91.0,2007.0,10.0,4.0,6.0,4,3,25,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,51.247321,3.9559886168031566,6.7,1880.0,7.53955882930103,91.0,2011.0,5.0,2.0,2.0,2,1,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,33.769336,3.548735848914787,4.7,1151.0,7.049254841255837,103.0,2010.0,6.0,2.0,2.0,4,5,21,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000000.0,18.826145858727198,63.079003,4.160116743962412,6.5,2028.0,7.615298339825815,126.0,2006.0,5.0,2.0,2.0,3,7,13,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000000.0,18.826145858727198,39.004588,3.6889941475363943,6.4,1891.0,7.545389749611823,131.0,2013.0,6.0,2.0,3.0,3,4,21,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150000000.0,18.826145858727198,12.362599,2.5924596851169834,5.5,199.0,5.298317366548036,88.0,2011.0,3.0,1.0,2.0,3,1,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149000000.0,18.819456870621142,22.550135,3.1591315529300728,6.0,874.0,6.774223886357614,85.0,2006.0,10.0,4.0,6.0,4,2,15,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,48.03528,3.8925400390349756,5.9,954.0,6.86171134048073,111.0,2015.0,9.0,3.0,3.0,3,4,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145000000.0,18.7922443072814,38.73494,3.6822309013872276,6.7,843.0,6.738152494595957,92.0,2014.0,2.0,1.0,4.0,3,4,51,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175000000.0,18.980296537602072,66.803149,4.216608639295523,6.9,2759.0,7.9229859587111955,163.0,2004.0,5.0,2.0,3.0,3,6,20,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145000000.0,18.7922443072814,44.989192,3.828406412360748,6.4,1808.0,7.500529485395295,93.0,2012.0,6.0,2.0,2.0,2,1,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140000000.0,18.757152987716434,54.159392,4.010227030384295,5.8,1092.0,6.996681488176539,133.0,2002.0,11.0,4.0,6.0,3,1,21,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144000000.0,18.78532386448472,66.21806,4.207941961422292,5.3,2142.0,7.669961995473577,116.0,2016.0,7.0,3.0,3.0,3,7,75,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140000000.0,18.757152987716434,58.485967,4.0857404359954,6.4,2482.0,7.817222785508166,151.0,1998.0,7.0,3.0,2.0,4,3,67,4,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140000000.0,18.757152987716434,91.332849,4.525399972018106,6.0,3114.0,8.043984431221553,88.0,2002.0,7.0,3.0,2.0,4,4,23,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70000000.0,18.064005814299346,35.601665,3.6000937311758783,5.5,841.0,6.7357800142423265,115.0,2007.0,11.0,4.0,0.0,3,4,30,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
145000000.0,18.7922443072814,56.747978,4.056088335801921,6.7,1603.0,7.38025578842646,95.0,2016.0,1.0,1.0,5.0,5,4,34,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
145000000.0,18.7922443072814,77.77477,4.366592767931047,6.8,3972.0,8.287276755814599,133.0,2011.0,12.0,4.0,2.0,3,6,16,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
145000000.0,18.7922443072814,61.788035,4.139764529844162,7.1,1922.0,7.56164174558878,97.0,2012.0,11.0,4.0,2.0,3,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100000000.0,18.420680753952364,25.159168,3.2641997218018854,5.9,627.0,6.4425401664681985,90.0,2005.0,12.0,4.0,2.0,1,3,15,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000000.0,18.757152987716434,52.341226,3.9767095031166475,7.3,1895.0,7.547501682814967,154.0,2003.0,12.0,4.0,4.0,4,4,47,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
140000000.0,18.757152987716434,101.599427,4.630832347925753,5.6,1921.0,7.561121589530238,150.0,2014.0,12.0,4.0,2.0,3,4,24,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,73.616808,4.312365790142602,7.4,4518.0,8.41604600941128,127.0,2009.0,5.0,2.0,2.0,3,4,168,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
139000000.0,18.749984498289212,82.502566,4.424877361923559,6.8,5265.0,8.569026340056254,121.0,2002.0,5.0,2.0,2.0,2,2,71,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145000000.0,18.7922443072814,100.21391,4.617236198000783,7.6,3106.0,8.041412909393047,102.0,2014.0,6.0,2.0,3.0,6,2,17,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140000000.0,18.757152987716434,56.257249,4.047554254506038,5.3,1277.0,7.15305163493748,127.0,2016.0,2.0,1.0,3.0,1,5,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000000.0,18.72078534381011,17.88953,2.938607800314524,4.9,331.0,5.805134968916488,121.0,2005.0,7.0,3.0,3.0,1,5,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000.0,18.683045016112164,64.798873,4.186602710525017,7.0,2811.0,7.941651252930556,163.0,2009.0,3.0,1.0,3.0,3,6,35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
140000000.0,18.757152987716434,24.855701,3.252531118224791,6.3,767.0,6.643789733147672,127.0,1998.0,7.0,3.0,4.0,5,3,21,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137000000.0,18.73549149109167,34.981698,3.583010420293774,5.3,1533.0,7.335633981927201,138.0,2003.0,6.0,2.0,3.0,3,4,16,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130000000.0,18.683045016112164,59.325589,4.099756375242958,5.4,3025.0,8.014996894348302,110.0,2013.0,3.0,1.0,1.0,4,6,20,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
130000000.0,18.683045016112164,21.605568,3.1181962476151375,5.7,434.0,6.075346031088684,124.0,2005.0,4.0,2.0,2.0,5,10,16,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
137000000.0,18.73549149109167,26.074908,3.2986073949126755,5.9,433.0,6.073044534100405,106.0,2001.0,7.0,3.0,0.0,6,3,9,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
140000000.0,18.757152987716434,74.506246,4.324215381309989,6.6,7047.0,8.860499167616016,124.0,2011.0,7.0,3.0,4.0,3,1,56,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000000.0,18.72078534381011,39.604363,3.703875523888134,6.0,862.0,6.760414691083428,128.0,1999.0,11.0,4.0,0.0,3,2,20,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000000.0,18.826145858727198,36.973031,3.636876197236333,6.9,790.0,6.673297967767654,138.0,2003.0,11.0,4.0,4.0,1,4,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
120000000.0,18.603002309079653,99.687084,4.612017529333376,6.1,2553.0,7.845416036592485,115.0,2012.0,11.0,4.0,1.0,4,3,56,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000.0,18.683045016112164,17.7735,2.9324463009831785,5.8,373.0,5.924255797414532,100.0,2011.0,11.0,4.0,3.0,3,4,26,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
150000000.0,18.826145858727198,62.898336,4.157293320355849,6.1,3021.0,8.013674142832684,114.0,2008.0,6.0,2.0,3.0,3,4,68,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140000000.0,18.757152987716434,44.19092,3.810896181702348,6.0,1000.0,6.90875477931522,120.0,2016.0,6.0,2.0,2.0,3,5,23,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135000000.0,18.72078534381011,100.635882,4.621396642086125,7.3,6396.0,8.763584409450138,156.0,2015.0,12.0,4.0,4.0,4,9,19,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000000.0,18.72078534381011,44.765377,3.823527844539074,6.1,1074.0,6.980075940561763,96.0,2013.0,7.0,3.0,3.0,2,1,12,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135000000.0,18.72078534381011,29.91353,3.4311939521468684,6.6,2051.0,7.62657020629066,107.0,2011.0,3.0,1.0,2.0,5,5,17,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
132000000.0,18.6983124881264,84.366984,4.446959421828391,6.5,1346.0,7.205635176410364,92.0,2014.0,11.0,4.0,5.0,4,1,16,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70000000.0,18.064005814299346,45.381501,3.83690069439125,7.3,2888.0,7.968665700466235,115.0,2007.0,8.0,3.0,4.0,4,5,46,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
130000000.0,18.683045016112164,84.689648,4.450732024842038,6.9,3145.0,8.053887083618223,90.0,2008.0,6.0,2.0,2.0,4,1,26,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130000000.0,18.683045016112164,120.09361,4.79656388285802,7.0,5880.0,8.679482094459956,117.0,2015.0,7.0,3.0,1.0,3,1,65,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000.0,18.683045016112164,76.310119,4.347824852588733,7.4,6495.0,8.778941881841513,146.0,2013.0,11.0,4.0,4.0,3,2,52,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000000.0,18.72078534381011,63.473086,4.166247865401996,6.8,1519.0,7.326465613840322,94.0,2015.0,3.0,1.0,2.0,5,2,11,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
132000000.0,18.6983124881264,48.572726,3.903440803459704,6.2,2322.0,7.750614732770409,116.0,2005.0,6.0,2.0,1.0,3,4,29,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130000000.0,18.683045016112164,38.068736,3.6653225563552563,6.3,1564.0,7.355641102974253,147.0,2003.0,7.0,3.0,4.0,5,2,21,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000.0,18.683045016112164,20.678787,3.076334224821674,6.4,451.0,6.113682179832232,90.0,2011.0,10.0,4.0,4.0,5,1,25,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110000000.0,18.5159909328476,48.829437,3.908605913814876,6.2,2093.0,7.646831391430482,100.0,2010.0,7.0,3.0,2.0,3,4,42,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
125000000.0,18.643824303266577,46.115758,3.8526075098239025,5.6,2350.0,7.762596048540069,139.0,2014.0,3.0,1.0,3.0,2,4,18,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130000000.0,18.683045016112164,89.938296,4.510181210592107,6.7,2061.0,7.631431664576906,107.0,2011.0,10.0,4.0,1.0,3,7,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
130000000.0,18.683045016112164,79.679601,4.3904857676102225,7.7,5877.0,8.678971846978863,141.0,2004.0,5.0,2.0,0.0,3,3,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
